Store_Date_Interval_ID,Store_ID,Date,Interval_ID,Daypart,Actual_Orders,Active_Pickers,Putaway_Pickers,Audit_Pickers,Picking_Pickers,Putaway_Units_Capacity,Audit_Hours_Capacity,Putaway_Worker_IDs,Audit_Worker_IDs,Picking_Worker_IDs,Orders_Per_Picking_Picker,Putaway_Units_Completed,Putaway_Backlog_Units,Audit_Hours_Completed,Audit_Backlog_Hours,Orders,Units,Revenue_INR,Average_Units_Per_Order,Average_Order_Value_INR,Average_Displayed_SLA_Min,Average_Total_Delivery_Min,SLA_Breaches,Average_Breach_Min,Average_Pick_Queue_Min,Average_Picking_Min,Average_Drop_Zone_Delay_Min,Average_Rider_Wait_For_Order_Min,Average_Ready_Order_Wait_Min,Average_Last_Mile_Min,Rider_Cost_INR,Active_Riders,Quality_Issue_Count,Orders_With_Quality_Issue,Missing_Item_Count,Wrong_Item_Count,Damaged_Item_Count,Wrong_Handoff_Count,Quality_Financial_Impact_INR,Dominant_Root_Cause,Dominant_Root_Cause_Count,Picker_Active_Minutes,Rider_Busy_Minutes,Busy_Riders,SLA_Breach_Rate,Quality_Issue_Rate,Rider_Cost_Per_Order_INR,Picker_Utilization,Rider_Utilization,Required_Riders_At_Target,Rider_Supply_Gap,Required_Pickers_At_Target,Picker_Supply_Gap,Recommended_Action
DS005_20260707_I36,DS005,2026-07-07,36,Afternoon,45,7,0,2,5,0,1.0,,P_DS005_006|P_DS005_012,P_DS005_015|P_DS005_018|P_DS005_021|P_DS005_027|P_DS005_003,9.0,0,850,1.0,32.0,45.0,227.0,50361.53,5.044444444444444,1119.1451111111112,12.88888888888889,9.633422364074073,0.0,0.0,0.05538438444444445,1.4543805601845219,0.6962962962962963,2.2060612340740744,0.0,6.4906944537037035,1575.0,28,2.0,2.0,1.0,0.0,1.0,0.0,526.14,No SLA Breach,0.0,65.05796686666667,404.38702701666665,24,0.0,0.044444444444444446,35.0,0.43371977911111115,0.4814131274007936,20,8,4,1,Recover overdue put-away workload
DS005_20260707_I37,DS005,2026-07-07,37,Evening,62,10,0,0,10,0,0.0,,,P_DS005_002|P_DS005_023|P_DS005_016|P_DS005_003|P_DS005_006|P_DS005_012|P_DS005_015|P_DS005_018|P_DS005_021|P_DS005_027,6.2,0,850,0.0,32.0,62.0,271.0,56625.74,4.370967741935484,913.3183870967741,15.516129032258064,8.942911439247313,0.0,0.0,0.0,1.2249718653495116,0.6403225806451613,1.5051151134408602,0.029048675806451613,6.218729607258065,2480.0,28,1.0,1.0,1.0,0.0,0.0,0.0,186.67,No SLA Breach,0.0,74.12570713333334,594.7256813666667,28,0.0,0.016129032258064516,40.0,0.24708569044444445,0.7080067635317461,29,-1,4,6,Recover overdue put-away workload
DS005_20260707_I38,DS005,2026-07-07,38,Evening,90,10,0,0,10,0,0.0,,,P_DS005_023|P_DS005_016|P_DS005_003|P_DS005_006|P_DS005_012|P_DS005_015|P_DS005_018|P_DS005_021|P_DS005_027|P_DS005_002,9.0,0,850,0.0,32.0,90.0,482.0,113591.45,5.355555555555555,1262.1272222222221,17.466666666666665,10.247596915740742,0.0,0.0,0.0,1.4431243143862837,0.6242592592592592,1.0784066322222223,1.0379193388888888,6.2408125190740735,3600.0,28,2.0,2.0,2.0,0.0,0.0,0.0,1216.3200000000002,No SLA Breach,0.0,123.1168527,620.3053104166667,28,0.0,0.022222222222222223,40.0,0.410389509,0.7384587028769841,30,-2,6,4,Recover overdue put-away workload
DS005_20260707_I39,DS005,2026-07-07,39,Evening,118,10,0,0,10,0,0.0,,,P_DS005_016|P_DS005_003|P_DS005_006|P_DS005_012|P_DS005_015|P_DS005_018|P_DS005_021|P_DS005_027|P_DS005_002|P_DS005_023,11.8,0,850,0.0,32.0,118.0,613.0,143958.49,5.194915254237288,1219.9872033898305,19.449152542372882,23.421104718220338,96.0,4.479798312146893,0.0007370358757062144,1.3709084724554164,0.602824858757062,0.0,14.179286900706215,6.385709024293785,4720.0,28,3.0,3.0,1.0,2.0,0.0,0.0,397.41,Rider Supply / Availability,96.0,171.16486816666668,763.3125752,28,0.8135593220338984,0.025423728813559324,40.0,0.5705495605555556,0.9087054466666666,37,-9,9,1,Add or rebalance riders in this interval
DS005_20260707_I40,DS005,2026-07-07,40,Evening,116,10,0,0,10,0,0.0,,,P_DS005_003|P_DS005_006|P_DS005_012|P_DS005_015|P_DS005_018|P_DS005_021|P_DS005_027|P_DS005_002|P_DS005_023|P_DS005_016,11.6,0,850,0.0,32.0,116.0,566.0,130793.49,4.879310344827586,1127.5300862068966,19.275862068965516,35.73672463146552,116.0,16.4608625625,0.008377678879310341,1.3079013191081714,0.6331896551724138,0.0,26.689641060057472,6.159540196695402,4640.0,28,4.0,4.0,4.0,0.0,0.0,0.0,1305.35,Rider Supply / Availability,116.0,147.36941203333333,775.79422425,28,1.0,0.034482758620689655,40.0,0.49123137344444445,0.9235645526785714,37,-9,8,2,Add or rebalance riders in this interval
DS005_20260707_I41,DS005,2026-07-07,41,Evening,122,10,0,0,10,0,0.0,,,P_DS005_006|P_DS005_012|P_DS005_015|P_DS005_018|P_DS005_021|P_DS005_027|P_DS005_002|P_DS005_023|P_DS005_016|P_DS005_003,12.2,0,850,0.0,32.0,122.0,652.0,152535.93,5.344262295081967,1250.2945081967212,19.737704918032787,50.57438199221312,122.0,30.836677074180326,0.018680308743169397,1.4324293128742256,0.6248633879781421,0.0,41.207799407377045,6.326265304644809,4880.0,28,4.0,4.0,0.0,1.0,3.0,0.0,588.79,Rider Supply / Availability,122.0,176.59827918333335,761.1333317166667,28,1.0,0.03278688524590164,40.0,0.5886609306111111,0.906111109186508,37,-9,9,1,Add or rebalance riders in this interval
DS005_20260707_I42,DS005,2026-07-07,42,Evening,127,10,0,0,10,0,0.0,,,P_DS005_012|P_DS005_015|P_DS005_018|P_DS005_021|P_DS005_027|P_DS005_002|P_DS005_023|P_DS005_016|P_DS005_003|P_DS005_006,12.7,0,850,0.0,32.0,127.0,611.0,145179.8,4.811023622047244,1143.148031496063,19.984251968503937,65.456107696063,127.0,45.47185572755905,0.011521866666666663,1.3095544266354462,0.6410761154855643,0.0,56.482864134776904,6.038256498818898,5080.0,28,3.0,3.0,0.0,2.0,1.0,0.0,1522.47,Rider Supply / Availability,127.0,166.98718281666666,767.7301208666667,28,1.0,0.023622047244094488,40.0,0.5566239427222222,0.9139644296031746,37,-9,8,2,Add or rebalance riders in this interval
DS005_20260707_I43,DS005,2026-07-07,43,Evening,101,10,0,0,10,0,0.0,,,P_DS005_015|P_DS005_018|P_DS005_021|P_DS005_027|P_DS005_002|P_DS005_023|P_DS005_016|P_DS005_003|P_DS005_006|P_DS005_012,10.1,0,850,0.0,32.0,101.0,519.0,112320.12,5.138613861386139,1112.080396039604,18.15841584158416,79.00066706732673,101.0,60.84225122574258,0.0,1.391689486596514,0.6268976897689769,0.0,69.91547547920791,6.194492192574257,4040.0,28,4.0,4.0,3.0,1.0,0.0,0.0,2073.06,Rider Supply / Availability,101.0,140.2423162,763.2335770333333,28,1.0,0.039603960396039604,40.0,0.46747438733333335,0.9086114012301587,37,-9,7,3,Add or rebalance riders in this interval
DS005_20260707_I44,DS005,2026-07-07,44,Evening,101,10,0,0,10,0,0.0,,,P_DS005_018|P_DS005_021|P_DS005_027|P_DS005_002|P_DS005_023|P_DS005_016|P_DS005_003|P_DS005_006|P_DS005_012|P_DS005_015,10.1,0,850,0.0,32.0,101.0,508.0,124136.89,5.02970297029703,1229.0781188118813,18.217821782178216,86.96132684257425,101.0,68.74350506039605,0.004345277557755774,1.360339518623061,0.6021452145214521,0.0,77.77409799521452,6.301586946699669,4040.0,28,5.0,5.0,1.0,2.0,2.0,0.0,1827.2500000000002,Rider Supply / Availability,101.0,139.06168141666666,756.3801332166666,28,1.0,0.04950495049504951,40.0,0.4635389380555555,0.9004525395436508,37,-9,7,3,Add or rebalance riders in this interval
DS005_20260707_I45,DS005,2026-07-07,45,Evening,65,7,0,0,7,0,0.0,,,P_DS005_015|P_DS005_018|P_DS005_021|P_DS005_027|P_DS005_003|P_DS005_006|P_DS005_012,9.285714285714286,0,850,0.0,32.0,65.0,330.0,73240.33,5.076923076923077,1126.7743076923077,14.046153846153846,84.71621553794873,65.0,70.67006169179487,0.050760867948717946,1.387020981277668,0.6474358974358975,0.0,75.63090252410257,6.145736282564103,2275.0,28,2.0,2.0,2.0,0.0,0.0,0.0,340.89,Rider Supply / Availability,65.0,87.35858623333333,764.38081845,28,1.0,0.03076923076923077,35.0,0.41599326777777773,0.9099771648214285,37,-9,5,2,Add or rebalance riders in this interval
DS005_20260707_I46,DS005,2026-07-07,46,Evening,54,7,0,0,7,0,0.0,,,P_DS005_018|P_DS005_021|P_DS005_027|P_DS005_003|P_DS005_006|P_DS005_012|P_DS005_015,7.714285714285714,0,850,0.0,32.0,54.0,304.0,63069.54,5.62962962962963,1167.9544444444446,13.12962962962963,78.17643081141976,54.0,65.04680118179012,0.0,1.4978264416038656,0.6101851851851853,0.0,69.21624328518519,6.027793175308642,1890.0,28,1.0,1.0,1.0,0.0,0.0,0.0,520.1,Rider Supply / Availability,54.0,83.30358723333333,772.7372142833333,28,1.0,0.018518518518518517,35.0,0.3966837487301587,0.9199252550992063,37,-9,4,3,Add or rebalance riders in this interval
DS005_20260707_I47,DS005,2026-07-07,47,Late Night,43,7,0,2,5,0,1.0,,P_DS005_021|P_DS005_027,P_DS005_003|P_DS005_006|P_DS005_012|P_DS005_015|P_DS005_018,8.6,0,850,1.0,31.0,43.0,204.0,43514.22,4.744186046511628,1011.9586046511628,12.55813953488372,55.088709812403096,43.0,42.53057027751938,0.0,1.3582428455855207,0.6058139534883721,0.0,45.92878907403101,6.34547633488372,1505.0,28,1.0,1.0,1.0,0.0,0.0,0.0,278.54,Rider Supply / Availability,43.0,54.766923283333334,762.8780402833333,28,1.0,0.023255813953488372,35.0,0.3651128218888889,0.9081881431944444,37,-9,3,2,Add or rebalance riders in this interval
DS005_20260707_I48,DS005,2026-07-07,48,Late Night,20,7,0,2,5,0,1.0,,P_DS005_027|P_DS005_003,P_DS005_006|P_DS005_012|P_DS005_015|P_DS005_018|P_DS005_021,4.0,0,850,1.0,30.0,20.0,118.0,27386.41,5.9,1369.3205,11.3,29.74936248166667,20.0,18.449362481666665,0.0,1.5482544516135406,0.6616666666666666,0.0,20.619009858333335,5.9862648316666665,700.0,28,1.0,1.0,1.0,0.0,0.0,0.0,64.87,Rider Supply / Availability,20.0,34.9243557,771.9633657,28,1.0,0.05,35.0,0.232829038,0.9190040067857144,37,-9,2,3,Add or rebalance riders in this interval
DS005_20260708_I01,DS005,2026-07-08,1,Night,6,16,12,2,2,900,1.0,P_DS005_006|P_DS005_012|P_DS005_015|P_DS005_018|P_DS005_021|P_DS005_027|P_DS005_001|P_DS005_004|P_DS005_007|P_DS005_013|P_DS005_016|P_DS005_019,P_DS005_022|P_DS005_025,P_DS005_028|P_DS005_003,3.0,900,9100,1.0,49.0,6.0,26.0,5082.969999999999,4.333333333333333,847.1616666666665,11.833333333333334,11.034327672222224,2.0,0.3348202222222219,0.0,1.266408577189938,0.7638888888888888,1.6557412805555556,0.3014936916666667,7.549758736111111,210.0,59,1.0,1.0,1.0,0.0,0.0,0.0,141.88,Last-Mile Travel,1.0,8.749378233333333,927.4683677833334,58,0.3333333333333333,0.16666666666666666,35.0,0.14582297055555554,0.5239934281261771,45,14,1,1,Investigate inventory and order-quality process
DS005_20260708_I02,DS005,2026-07-08,2,Night,7,15,12,2,1,900,1.0,P_DS005_015|P_DS005_018|P_DS005_021|P_DS005_027|P_DS005_001|P_DS005_004|P_DS005_007|P_DS005_013|P_DS005_016|P_DS005_019|P_DS005_022|P_DS005_025,P_DS005_028|P_DS005_006,P_DS005_012,7.0,900,8200,1.0,48.0,7.0,38.0,10237.64,5.428571428571429,1462.52,11.857142857142858,10.272457000000001,1.0,0.2740699523809523,0.12894452380952384,1.4395614706697362,0.6904761904761905,2.2589821785714284,0.0,7.130141485714286,245.0,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Store Not Ready for Rider,1.0,10.076930233333334,79.27249041666667,5,0.14285714285714285,0.0,35.0,0.33589767444444446,0.04478671774952919,4,55,1,0,Monitor - no immediate intervention
DS005_20260708_I03,DS005,2026-07-08,3,Night,6,9,8,0,1,600,0.0,P_DS005_013|P_DS005_016|P_DS005_019|P_DS005_022|P_DS005_025|P_DS005_028|P_DS005_001|P_DS005_004,,P_DS005_007,6.0,600,7600,0.0,48.0,6.0,33.0,6680.64,5.5,1113.44,11.833333333333334,10.197996483333332,0.0,0.0,0.786582838888889,1.4835253889461268,0.7333333333333334,3.0034415555555554,0.0,6.491777136111111,210.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No SLA Breach,0.0,7.311704633333333,75.43151116666667,8,0.0,0.0,35.0,0.24372348777777778,0.0785744907986111,4,28,1,0,Monitor - no immediate intervention
DS005_20260708_I04,DS005,2026-07-08,4,Night,4,9,8,0,1,600,0.0,P_DS005_016|P_DS005_019|P_DS005_022|P_DS005_025|P_DS005_028|P_DS005_001|P_DS005_004|P_DS005_007,,P_DS005_013,4.0,600,7000,0.0,48.0,4.0,18.0,3935.17,4.5,983.7925,11.5,9.067866783333333,0.0,0.0,0.1070849625,1.2301474844953648,0.6791666666666667,2.0163991083333332,0.0,6.447300995833333,140.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No SLA Breach,0.0,6.51003755,42.65434870000001,4,0.0,0.0,35.0,0.21700125166666667,0.044431613229166673,3,29,1,0,Monitor - no immediate intervention
DS005_20260708_I05,DS005,2026-07-08,5,Night,2,9,8,0,1,600,0.0,P_DS005_019|P_DS005_022|P_DS005_025|P_DS005_028|P_DS005_001|P_DS005_004|P_DS005_007|P_DS005_013,,P_DS005_016,2.0,600,6400,0.0,48.0,2.0,10.0,1720.58,5.0,860.29,11.5,10.599579225,1.0,0.5714172833333331,0.0,1.1686540575533733,0.7833333333333332,1.9519873833333332,0.0,7.330925166666667,70.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Last-Mile Travel,1.0,2.3373081,22.675011650000002,2,0.5,0.0,35.0,0.07791027,0.023619803802083335,2,30,1,0,Monitor - no immediate intervention
DS005_20260708_I06,DS005,2026-07-08,6,Night,3,9,8,0,1,600,0.0,P_DS005_022|P_DS005_025|P_DS005_028|P_DS005_001|P_DS005_004|P_DS005_007|P_DS005_013|P_DS005_016,,P_DS005_019,3.0,600,5800,0.0,48.0,3.0,10.0,2558.2200000000003,3.3333333333333335,852.7400000000001,11.333333333333334,10.719532377777776,0.0,0.0,0.0,0.8477942221158953,0.75,1.597794211111111,0.0,8.1661826,105.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No SLA Breach,0.0,2.543382633333333,37.81953158333333,3,0.0,0.0,35.0,0.0847794211111111,0.03939534539930555,2,30,1,0,Monitor - no immediate intervention
DS005_20260708_I07,DS005,2026-07-08,7,Night,3,9,8,0,1,600,0.0,P_DS005_025|P_DS005_028|P_DS005_001|P_DS005_004|P_DS005_007|P_DS005_013|P_DS005_016|P_DS005_019,,P_DS005_022,3.0,600,5200,0.0,48.0,3.0,14.0,3622.14,4.666666666666667,1207.3799999999999,11.0,9.132418761111111,0.0,0.0,0.0,1.222163018405514,0.8000000000000002,2.0221630055555555,0.0,6.299144633333333,105.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No SLA Breach,0.0,3.6664890166666666,31.32444063333333,3,0.0,0.0,35.0,0.12221630055555556,0.032629625659722224,2,30,1,0,Monitor - no immediate intervention
DS005_20260708_I08,DS005,2026-07-08,8,Night,3,9,8,0,1,600,0.0,P_DS005_028|P_DS005_001|P_DS005_004|P_DS005_007|P_DS005_013|P_DS005_016|P_DS005_019|P_DS005_022,,P_DS005_025,3.0,600,4600,0.0,48.0,3.0,24.0,5343.98,8.0,1781.3266666666666,10.666666666666666,7.351307283333334,0.0,0.0,0.34555358888888893,2.0265913799975976,0.5333333333333333,2.9054783,0.0,3.845828977777778,105.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No SLA Breach,0.0,6.079774133333333,18.162486933333334,3,0.0,0.0,35.0,0.20265913777777778,0.01891925722222222,1,31,1,0,Monitor - no immediate intervention
DS005_20260708_I09,DS005,2026-07-08,9,Night,5,9,8,0,1,600,0.0,P_DS005_001|P_DS005_004|P_DS005_007|P_DS005_013|P_DS005_016|P_DS005_019|P_DS005_022|P_DS005_025,,P_DS005_028,5.0,600,4000,0.0,48.0,5.0,23.0,6446.78,4.6,1289.356,11.6,9.603082013333333,0.0,0.0,0.3740109033333333,1.1753508657255725,0.67,2.219361763333333,0.0,6.0970535733333335,175.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No SLA Breach,0.0,5.876754283333334,21.957418733333334,2,0.0,0.0,35.0,0.19589180944444445,0.022872311180555556,2,30,1,0,Monitor - no immediate intervention
DS005_20260708_I10,DS005,2026-07-08,10,Night,5,9,8,0,1,600,0.0,P_DS005_004|P_DS005_007|P_DS005_013|P_DS005_016|P_DS005_019|P_DS005_022|P_DS005_025|P_DS005_028,,P_DS005_001,5.0,600,3400,0.0,48.0,5.0,22.0,4573.35,4.4,914.6700000000001,11.2,9.210090486666667,0.0,0.0,0.16195267000000002,1.2802554268731083,0.71,2.1522080933333334,0.0,5.964549056666667,175.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No SLA Breach,0.0,4.862582833333334,42.21009605,3,0.0,0.0,35.0,0.16208609444444447,0.04396885005208333,3,29,1,0,Monitor - no immediate intervention
DS005_20260708_I11,DS005,2026-07-08,11,Night,6,9,8,0,1,600,0.0,P_DS005_007|P_DS005_013|P_DS005_016|P_DS005_019|P_DS005_022|P_DS005_025|P_DS005_028|P_DS005_001,,P_DS005_004,6.0,600,2800,0.0,48.0,6.0,28.0,5552.969999999999,4.666666666666667,925.4949999999999,11.833333333333334,10.034989983333334,0.0,0.0,0.3036650305555556,1.146914888029112,0.5333333333333333,1.9839132444444445,0.0,7.3510767249999995,210.0,32,1.0,1.0,1.0,0.0,0.0,0.0,219.34,No SLA Breach,0.0,8.42018355,88.16287841666667,5,0.0,0.16666666666666666,35.0,0.28067278500000004,0.09183633168402779,5,27,1,0,Investigate inventory and order-quality process
DS005_20260708_I12,DS005,2026-07-08,12,Night,7,9,8,0,1,600,0.0,P_DS005_013|P_DS005_016|P_DS005_019|P_DS005_022|P_DS005_025|P_DS005_028|P_DS005_001|P_DS005_004,,P_DS005_007,7.0,600,2200,0.0,48.0,7.0,33.0,8042.06,4.714285714285714,1148.8657142857144,11.0,9.101813621428573,0.0,0.0,0.10688332857142858,1.2862476410406127,0.6523809523809524,2.0455119142857145,0.0,6.008682647619048,245.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No SLA Breach,0.0,8.073119933333333,44.774331366666665,5,0.0,0.0,35.0,0.26910399777777777,0.04663992850694444,3,29,1,0,Monitor - no immediate intervention
DS005_20260708_I13,DS005,2026-07-08,13,Morning,7,9,3,2,4,225,1.0,P_DS005_016|P_DS005_019|P_DS005_022,P_DS005_025|P_DS005_028,P_DS005_001|P_DS005_004|P_DS005_007|P_DS005_013,1.75,225,1975,1.0,47.0,7.0,37.0,7954.79,5.285714285714286,1136.3985714285714,11.571428571428571,9.25511356904762,1.0,0.2280825785714285,0.0,1.472168425050002,0.719047619047619,2.1912160333333337,0.0,6.099611809523809,245.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Store Not Ready for Rider,1.0,11.235792383333333,49.885275183333334,3,0.14285714285714285,0.0,35.0,0.09363160319444444,0.051963828315972224,3,29,1,3,Recover overdue put-away workload
DS005_20260708_I14,DS005,2026-07-08,14,Morning,15,9,3,2,4,225,1.0,P_DS005_019|P_DS005_022|P_DS005_025,P_DS005_028|P_DS005_001,P_DS005_004|P_DS005_007|P_DS005_013|P_DS005_016,3.75,225,1750,1.0,46.0,15.0,83.0,17704.6,5.533333333333333,1180.3066666666666,11.4,8.670589717777776,0.0,0.0,0.0,1.4129086848228625,0.6966666666666668,2.1095753411111113,0.0,5.66212548,525.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No SLA Breach,0.0,19.03452,127.5295727,9,0.0,0.0,35.0,0.158621,0.13284330489583335,7,25,1,3,Recover overdue put-away workload
DS005_20260708_I15,DS005,2026-07-08,15,Morning,22,9,3,2,4,225,1.0,P_DS005_022|P_DS005_025|P_DS005_028,P_DS005_001|P_DS005_004,P_DS005_007|P_DS005_013|P_DS005_016|P_DS005_019,5.5,225,1525,1.0,45.0,22.0,110.0,23556.05,5.0,1070.7295454545454,11.590909090909092,9.45169598409091,1.0,0.06427121439393936,0.0,1.2692586629132248,0.5704545454545454,1.8397132,0.0,6.602891865909092,770.0,32,2.0,2.0,2.0,0.0,0.0,0.0,402.38,Store Not Ready for Rider,1.0,30.082800516666666,189.02303248333334,13,0.045454545454545456,0.09090909090909091,35.0,0.25069000430555555,0.1968989921701389,10,22,2,2,Recover overdue put-away workload
DS005_20260708_I16,DS005,2026-07-08,16,Morning,35,9,3,2,4,225,1.0,P_DS005_025|P_DS005_028|P_DS005_001,P_DS005_004|P_DS005_007,P_DS005_013|P_DS005_016|P_DS005_019|P_DS005_022,8.75,225,1300,1.0,44.0,35.0,182.0,39083.28,5.2,1116.6651428571429,11.714285714285714,9.450242627619048,3.0,0.021172341904761895,0.0,1.3164306924462004,0.6414285714285715,1.957859255714286,0.0,6.583335741904762,1225.0,32,1.0,1.0,0.0,0.0,1.0,0.0,43.96,Store Not Ready for Rider,3.0,44.03982176666667,323.58215398333334,21,0.08571428571428572,0.02857142857142857,35.0,0.3669985147222222,0.3370647437326389,16,16,3,1,Recover overdue put-away workload
DS005_20260708_I17,DS005,2026-07-08,17,Morning,31,17,3,2,12,225,1.0,P_DS005_001|P_DS005_002|P_DS005_004,P_DS005_005|P_DS005_007,P_DS005_008|P_DS005_011|P_DS005_013|P_DS005_014|P_DS005_016|P_DS005_019|P_DS005_020|P_DS005_022|P_DS005_025|P_DS005_026|P_DS005_028|P_DS005_029,2.5833333333333335,225,1075,1.0,43.0,31.0,170.0,40294.36,5.483870967741935,1299.818064516129,11.741935483870968,9.699186702150538,5.0,0.11941264516129035,0.0,1.4466413591496867,0.7016129032258065,2.148254251612903,0.0,6.538029213978494,1085.0,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Store Not Ready for Rider,4.0,46.311578583333336,290.05976865,29,0.16129032258064516,0.0,35.0,0.1286432738425926,0.15107279617187502,14,50,3,9,Protect or increase picker capacity
DS005_20260708_I18,DS005,2026-07-08,18,Morning,43,17,3,2,12,225,1.0,P_DS005_002|P_DS005_004|P_DS005_005,P_DS005_007|P_DS005_008,P_DS005_011|P_DS005_013|P_DS005_014|P_DS005_016|P_DS005_020|P_DS005_022|P_DS005_023|P_DS005_025|P_DS005_026|P_DS005_028|P_DS005_029|P_DS005_001,3.5833333333333335,225,850,1.0,42.0,43.0,206.0,50086.51,4.790697674418604,1164.802558139535,11.55813953488372,9.056416141860465,2.0,0.06339375852713179,0.0,1.292193685816158,0.7399224806201551,2.0321161585271317,0.0,6.16693563488372,1505.0,65,5.0,4.0,3.0,2.0,0.0,0.0,1888.07,Store Not Ready for Rider,2.0,56.13388355,421.34135375,24,0.046511627906976744,0.09302325581395349,35.0,0.15592745430555555,0.2160724891025641,21,44,3,9,Recover overdue put-away workload
DS005_20260708_I19,DS005,2026-07-08,19,Morning,36,9,0,2,7,0,1.0,,P_DS005_005|P_DS005_008,P_DS005_011|P_DS005_014|P_DS005_020|P_DS005_023|P_DS005_026|P_DS005_029|P_DS005_002,5.142857142857143,0,850,1.0,41.0,36.0,172.0,41255.97,4.777777777777778,1145.9991666666667,11.777777777777779,9.497388937037037,1.0,0.001215321759259275,0.0,1.2517714333162338,0.6444444444444444,1.8962158699074072,0.0,6.734043427777777,1260.0,34,3.0,3.0,1.0,2.0,0.0,0.0,563.0,Store Not Ready for Rider,1.0,44.89096263333333,409.2970641,33,0.027777777777777776,0.08333333333333333,35.0,0.21376648873015872,0.40127163147058825,20,14,3,4,Recover overdue put-away workload
DS005_20260708_I20,DS005,2026-07-08,20,Morning,27,9,0,2,7,0,1.0,,P_DS005_008|P_DS005_011,P_DS005_014|P_DS005_020|P_DS005_023|P_DS005_026|P_DS005_029|P_DS005_002|P_DS005_005,3.857142857142857,0,850,1.0,40.0,27.0,134.0,29086.22,4.962962962962963,1077.2674074074075,11.25925925925926,8.85492294382716,1.0,0.016876983950617333,0.0,1.2663046806736604,0.688888888888889,1.9551935611111109,0.0,6.004667645679012,945.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Store Not Ready for Rider,1.0,33.15540418333333,223.08414045,16,0.037037037037037035,0.0,35.0,0.15788287706349205,0.21870994161764706,11,23,2,5,Recover overdue put-away workload
DS005_20260708_I21,DS005,2026-07-08,21,Morning,34,9,0,2,7,0,1.0,,P_DS005_011|P_DS005_014,P_DS005_020|P_DS005_023|P_DS005_026|P_DS005_029|P_DS005_002|P_DS005_005|P_DS005_008,4.857142857142857,0,850,1.0,39.0,34.0,166.0,42072.39,4.882352941176471,1237.4232352941176,11.5,9.118827875000001,1.0,0.009324636274509803,0.0,1.3018720175194272,0.6274509803921569,1.9293229906862748,0.0,6.331661740196078,1190.0,34,1.0,1.0,0.0,1.0,0.0,0.0,255.32,Last-Mile Travel,1.0,42.95524578333333,313.41867633333334,18,0.029411764705882353,0.029411764705882353,35.0,0.20454878944444443,0.30727321209150327,15,19,3,4,Recover overdue put-away workload
DS005_20260708_I22,DS005,2026-07-08,22,Morning,22,9,0,2,7,0,1.0,,P_DS005_014|P_DS005_020,P_DS005_023|P_DS005_026|P_DS005_029|P_DS005_002|P_DS005_005|P_DS005_008|P_DS005_011,3.142857142857143,0,850,1.0,38.0,22.0,91.0,18040.43,4.136363636363637,820.0195454545454,11.590909090909092,9.44703091590909,1.0,0.038078829545454565,0.0,1.1760421791546014,0.7325757575757575,1.9086179287878786,0.0,6.698261463636364,770.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Last-Mile Travel,1.0,28.388960983333334,275.3310378,17,0.045454545454545456,0.0,35.0,0.1351855284920635,0.26993238999999997,14,20,2,5,Recover overdue put-away workload
DS005_20260708_I23,DS005,2026-07-08,23,Lunch,33,9,0,0,9,0,0.0,,,P_DS005_020|P_DS005_023|P_DS005_026|P_DS005_029|P_DS005_002|P_DS005_005|P_DS005_008|P_DS005_011|P_DS005_014,3.6666666666666665,0,850,0.0,38.0,33.0,162.0,33469.36,4.909090909090909,1014.2230303030303,11.242424242424242,8.900878921212122,3.0,0.0715974848484849,0.0,1.3143783940924785,0.6803030303030303,1.9946814166666669,0.0,6.03751063030303,1155.0,34,2.0,2.0,1.0,1.0,0.0,0.0,726.88,Store Not Ready for Rider,3.0,42.00243606666667,272.8412382833333,19,0.09090909090909091,0.06060606060606061,35.0,0.15556457802469137,0.26749141008169935,13,21,3,6,Recover overdue put-away workload
DS005_20260708_I24,DS005,2026-07-08,24,Lunch,40,9,0,0,9,0,0.0,,,P_DS005_023|P_DS005_026|P_DS005_029|P_DS005_002|P_DS005_005|P_DS005_008|P_DS005_011|P_DS005_014|P_DS005_020,4.444444444444445,0,850,0.0,38.0,40.0,180.0,43373.4,4.5,1084.335,11.95,8.874511842083333,2.0,0.021784978333333302,0.0,1.217214095585746,0.6591666666666667,1.8763807533333334,0.0,6.125214411666667,1400.0,34,3.0,3.0,1.0,1.0,1.0,0.0,722.65,Last-Mile Travel,1.0,50.06061415,361.08040743333333,22,0.05,0.075,35.0,0.18540968203703703,0.35400039944444445,18,16,3,6,Recover overdue put-away workload
