Shift_ID,Worker_ID,Worker_Type,Store_ID,Shift_Date,Shift_Name,OD_Flag,Scheduled_Start,Scheduled_End,Actual_Login,Actual_Logout,Attendance_Status,Scheduled_Hours,Logged_Hours
SH00036448,R_DS001_113,Rider,DS001,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036449,R_DS001_114,Rider,DS001,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036450,R_DS001_115,Rider,DS001,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036451,R_DS001_117,Rider,DS001,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036452,R_DS001_118,Rider,DS001,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036453,R_DS001_119,Rider,DS001,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036454,R_DS001_120,Rider,DS001,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,,,Absent,9.0,0.0
SH00036455,R_DS001_121,Rider,DS001,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,,,Absent,9.0,0.0
SH00036456,R_DS001_125,Rider,DS001,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036457,R_DS001_126,Rider,DS001,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:37:00,2026-08-21 01:00:00,Late,9.0,8.383333333333333
SH00036458,R_DS001_127,Rider,DS001,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036459,R_DS001_128,Rider,DS001,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:24:00,2026-08-20 17:00:00,Late,9.0,8.6
SH00036460,R_DS001_129,Rider,DS001,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036461,R_DS001_131,Rider,DS001,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036462,R_DS001_132,Rider,DS001,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036463,R_DS001_133,Rider,DS001,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:30:00,2026-08-20 09:00:00,Late,9.0,8.5
SH00036464,R_DS001_134,Rider,DS001,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036465,R_DS001_135,Rider,DS001,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036466,R_DS001_136,Rider,DS001,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036467,R_DS001_138,Rider,DS001,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036468,R_DS001_139,Rider,DS001,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036469,R_DS001_140,Rider,DS001,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036470,R_DS001_141,Rider,DS001,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:25:00,2026-08-21 01:00:00,Late,9.0,8.583333333333334
SH00036471,R_DS001_142,Rider,DS001,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036472,R_DS001_143,Rider,DS001,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036473,R_DS001_145,Rider,DS001,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036474,R_DS001_146,Rider,DS001,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036475,R_DS001_147,Rider,DS001,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036476,R_DS001_148,Rider,DS001,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036477,R_DS001_149,Rider,DS001,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036478,R_DS001_150,Rider,DS001,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036479,R_DS001_153,Rider,DS001,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036480,R_DS001_154,Rider,DS001,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036481,R_DS001_155,Rider,DS001,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036482,R_DS001_156,Rider,DS001,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036483,R_DS001_157,Rider,DS001,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:10:00,2026-08-20 08:30:00,Late and Early Logout,9.0,8.333333333333334
SH00036484,R_DS001_159,Rider,DS001,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036485,R_DS001_160,Rider,DS001,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036486,R_DS001_161,Rider,DS001,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:42:00,2026-08-20 17:00:00,Late,9.0,8.3
SH00036487,R_DS001_162,Rider,DS001,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,,,Absent,9.0,0.0
SH00036488,R_DS001_163,Rider,DS001,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036489,R_DS001_164,Rider,DS001,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036490,P_DS002_001,Picker,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036491,P_DS002_002,Picker,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036492,P_DS002_003,Picker,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036493,P_DS002_005,Picker,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036494,P_DS002_006,Picker,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036495,P_DS002_007,Picker,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036496,P_DS002_008,Picker,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036497,P_DS002_009,Picker,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036498,P_DS002_010,Picker,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036499,P_DS002_012,Picker,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036500,P_DS002_013,Picker,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036501,P_DS002_014,Picker,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036502,P_DS002_015,Picker,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036503,P_DS002_016,Picker,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036504,P_DS002_017,Picker,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036505,P_DS002_019,Picker,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036506,P_DS002_020,Picker,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036507,P_DS002_021,Picker,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036508,P_DS002_022,Picker,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036509,P_DS002_023,Picker,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036510,P_DS002_024,Picker,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036511,P_DS002_026,Picker,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036512,P_DS002_027,Picker,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036513,P_DS002_028,Picker,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036514,P_DS002_029,Picker,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036515,P_DS002_030,Picker,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036516,P_DS002_031,Picker,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036517,P_DS002_033,Picker,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036518,P_DS002_034,Picker,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036519,R_DS002_001,Rider,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036520,R_DS002_002,Rider,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036521,R_DS002_003,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036522,R_DS002_005,Rider,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036523,R_DS002_006,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:20:00,2026-08-21 01:00:00,Late,9.0,8.666666666666666
SH00036524,R_DS002_007,Rider,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,,,Absent,9.0,0.0
SH00036525,R_DS002_008,Rider,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,,,Absent,9.0,0.0
SH00036526,R_DS002_009,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036527,R_DS002_010,Rider,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036528,R_DS002_012,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036529,R_DS002_014,Rider,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036530,R_DS002_015,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036531,R_DS002_016,Rider,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 08:13:00,Early Logout,9.0,8.216666666666667
SH00036532,R_DS002_017,Rider,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036533,R_DS002_019,Rider,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036534,R_DS002_020,Rider,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036535,R_DS002_021,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036536,R_DS002_022,Rider,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036537,R_DS002_024,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036538,R_DS002_026,Rider,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036539,R_DS002_027,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036540,R_DS002_028,Rider,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:43:00,2026-08-20 09:00:00,Late,9.0,8.283333333333333
SH00036541,R_DS002_029,Rider,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036542,R_DS002_030,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036543,R_DS002_033,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036544,R_DS002_034,Rider,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036545,R_DS002_035,Rider,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036546,R_DS002_036,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:17:00,2026-08-21 01:00:00,Late,9.0,8.716666666666667
SH00036547,R_DS002_037,Rider,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036548,R_DS002_038,Rider,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036549,R_DS002_040,Rider,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036550,R_DS002_041,Rider,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036551,R_DS002_042,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036552,R_DS002_043,Rider,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036553,R_DS002_044,Rider,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036554,R_DS002_045,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036555,R_DS002_047,Rider,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036556,R_DS002_048,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036557,R_DS002_049,Rider,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036558,R_DS002_050,Rider,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036559,R_DS002_051,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036560,R_DS002_052,Rider,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036561,R_DS002_054,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,,,Absent,9.0,0.0
SH00036562,R_DS002_055,Rider,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,,,Absent,9.0,0.0
SH00036563,R_DS002_056,Rider,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036564,R_DS002_057,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036565,R_DS002_058,Rider,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036566,R_DS002_061,Rider,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,,,Absent,9.0,0.0
SH00036567,R_DS002_063,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036568,R_DS002_064,Rider,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:18:00,2026-08-20 09:00:00,Late,9.0,8.7
SH00036569,R_DS002_066,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036570,R_DS002_068,Rider,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,,,Absent,9.0,0.0
SH00036571,R_DS002_069,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036572,R_DS002_071,Rider,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036573,R_DS002_072,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036574,R_DS002_073,Rider,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036575,R_DS002_075,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,,,Absent,9.0,0.0
SH00036576,R_DS002_076,Rider,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036577,R_DS002_077,Rider,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,,,Absent,9.0,0.0
SH00036578,R_DS002_078,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036579,R_DS002_079,Rider,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,,,Absent,9.0,0.0
SH00036580,R_DS002_080,Rider,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:25:00,2026-08-20 17:00:00,Late,9.0,8.583333333333334
SH00036581,R_DS002_083,Rider,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 16:36:00,Early Logout,9.0,8.6
SH00036582,R_DS002_084,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036583,R_DS002_085,Rider,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036584,R_DS002_086,Rider,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036585,R_DS002_089,Rider,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036586,R_DS002_090,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
SH00036587,R_DS002_091,Rider,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036588,R_DS002_092,Rider,DS002,2026-08-20,Morning,False,2026-08-20 08:00:00,2026-08-20 17:00:00,2026-08-20 08:00:00,2026-08-20 17:00:00,Present,9.0,9.0
SH00036589,R_DS002_093,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 00:00:00,Early Logout,9.0,8.0
SH00036590,R_DS002_094,Rider,DS002,2026-08-20,Night,False,2026-08-20 00:00:00,2026-08-20 09:00:00,2026-08-20 00:00:00,2026-08-20 09:00:00,Present,9.0,9.0
SH00036591,R_DS002_096,Rider,DS002,2026-08-20,Evening,False,2026-08-20 16:00:00,2026-08-21 01:00:00,2026-08-20 16:00:00,2026-08-21 01:00:00,Present,9.0,9.0
