Assignment_ID,Order_ID,Rider_ID,Rider_Shift_ID,Assigned_Time
RA_ORD000122657,ORD000122657,R_DS004_114,SH00005664,2026-07-08 18:03:02.142961287
RA_ORD000122700,ORD000122700,R_DS004_039,SH00005605,2026-07-08 18:03:02.536076609
RA_ORD000122652,ORD000122652,R_DS004_036,SH00005603,2026-07-08 18:04:13.829630692
RA_ORD000122692,ORD000122692,R_DS004_126,SH00005674,2026-07-08 18:04:49.937787182
RA_ORD000122677,ORD000122677,R_DS004_006,SH00005580,2026-07-08 18:04:50.194470232
RA_ORD000122706,ORD000122706,R_DS004_153,SH00005694,2026-07-08 18:05:07.077284499
RA_ORD000122717,ORD000122717,R_DS004_033,SH00005600,2026-07-08 18:05:15.594968640
RA_ORD000122649,ORD000122649,R_DS004_135,SH00005682,2026-07-08 18:05:37.619257831
RA_ORD000122720,ORD000122720,R_DS004_105,SH00005657,2026-07-08 18:05:41.884349694
RA_ORD000122664,ORD000122664,R_DS004_090,SH00005648,2026-07-08 18:05:47.423228071
RA_ORD000122648,ORD000122648,R_DS004_021,SH00005590,2026-07-08 18:06:15.849894996
RA_ORD000122694,ORD000122694,R_DS004_054,SH00005618,2026-07-08 18:06:43.273364372
RA_ORD000122673,ORD000122673,R_DS004_102,SH00005655,2026-07-08 18:06:59.520927669
RA_ORD000122711,ORD000122711,R_DS004_141,SH00005687,2026-07-08 18:06:59.782647657
RA_ORD000122698,ORD000122698,R_DS004_132,SH00005679,2026-07-08 18:07:00.387865517
RA_ORD000122656,ORD000122656,R_DS004_042,SH00005608,2026-07-08 18:07:06.672749428
RA_ORD000122689,ORD000122689,R_DS004_147,SH00005690,2026-07-08 18:08:06.425985304
RA_ORD000122672,ORD000122672,R_DS004_030,SH00005598,2026-07-08 18:09:11.146541575
RA_ORD000122691,ORD000122691,R_DS004_057,SH00005621,2026-07-08 18:09:36.244657462
RA_ORD000122705,ORD000122705,R_DS004_159,SH00005698,2026-07-08 18:09:36.420944708
RA_ORD000122712,ORD000122712,R_DS004_012,SH00005584,2026-07-08 18:09:56.104718100
RA_ORD000122697,ORD000122697,R_DS004_153,SH00005694,2026-07-08 18:10:05.930626857
RA_ORD000122670,ORD000122670,R_DS004_081,SH00005641,2026-07-08 18:10:44.562926447
RA_ORD000122695,ORD000122695,R_DS004_048,SH00005613,2026-07-08 18:10:55.002484998
RA_ORD000122707,ORD000122707,R_DS004_039,SH00005605,2026-07-08 18:11:31.540831225
RA_ORD000122710,ORD000122710,R_DS004_117,SH00005666,2026-07-08 18:11:35.312248855
RA_ORD000122644,ORD000122644,R_DS004_060,SH00005623,2026-07-08 18:11:54.741909945
RA_ORD000122674,ORD000122674,R_DS004_123,SH00005671,2026-07-08 18:11:55.049743551
RA_ORD000122701,ORD000122701,R_DS004_144,SH00005688,2026-07-08 18:12:02.303341729
RA_ORD000122713,ORD000122713,R_DS004_120,SH00005669,2026-07-08 18:12:24.408376019
RA_ORD000122708,ORD000122708,R_DS004_096,SH00005651,2026-07-08 18:12:52.977620655
RA_ORD000122658,ORD000122658,R_DS004_069,SH00005631,2026-07-08 18:13:09.601988338
RA_ORD000122683,ORD000122683,R_DS004_078,SH00005639,2026-07-08 18:13:31.135842135
RA_ORD000122709,ORD000122709,R_DS004_054,SH00005618,2026-07-08 18:14:13.419178405
RA_ORD000122645,ORD000122645,R_DS004_105,SH00005657,2026-07-08 18:14:53.675432369
RA_ORD000122653,ORD000122653,R_DS004_051,SH00005616,2026-07-08 18:15:04.360683229
RA_ORD000122715,ORD000122715,R_DS004_027,SH00005595,2026-07-08 18:15:54.237177791
RA_ORD000122686,ORD000122686,R_DS004_033,SH00005600,2026-07-08 18:16:03.279587557
RA_ORD000122643,ORD000122643,R_DS004_114,SH00005664,2026-07-08 18:16:08.524697509
RA_ORD000122659,ORD000122659,R_DS004_084,SH00005644,2026-07-08 18:16:08.911878104
RA_ORD000122647,ORD000122647,R_DS004_138,SH00005684,2026-07-08 18:16:14.801242693
RA_ORD000122687,ORD000122687,R_DS004_126,SH00005674,2026-07-08 18:16:19.930765502
RA_ORD000122693,ORD000122693,R_DS004_153,SH00005694,2026-07-08 18:16:41.151138801
RA_ORD000122667,ORD000122667,R_DS004_111,SH00005662,2026-07-08 18:17:02.684701137
RA_ORD000122660,ORD000122660,R_DS004_006,SH00005580,2026-07-08 18:17:32.004075353
RA_ORD000122668,ORD000122668,R_DS004_021,SH00005590,2026-07-08 18:18:19.443282489
RA_ORD000122666,ORD000122666,R_DS004_030,SH00005598,2026-07-08 18:18:24.760530863
RA_ORD000122650,ORD000122650,R_DS004_144,SH00005688,2026-07-08 18:18:47.720395055
RA_ORD000122680,ORD000122680,R_DS004_102,SH00005655,2026-07-08 18:20:07.815376709
RA_ORD000122679,ORD000122679,R_DS004_159,SH00005698,2026-07-08 18:20:17.288638488
RA_ORD000122719,ORD000122719,R_DS004_048,SH00005613,2026-07-08 18:20:30.571857748
RA_ORD000122676,ORD000122676,R_DS004_036,SH00005603,2026-07-08 18:20:39.166837855
RA_ORD000122642,ORD000122642,R_DS004_090,SH00005648,2026-07-08 18:20:47.887026616
RA_ORD000122718,ORD000122718,R_DS004_042,SH00005608,2026-07-08 18:20:51.561110924
RA_ORD000122663,ORD000122663,R_DS004_084,SH00005644,2026-07-08 18:21:15.115027972
RA_ORD000122704,ORD000122704,R_DS004_006,SH00005580,2026-07-08 18:22:33.453949381
RA_ORD000122690,ORD000122690,R_DS004_147,SH00005690,2026-07-08 18:22:52.637834549
RA_ORD000122684,ORD000122684,R_DS004_057,SH00005621,2026-07-08 18:22:55.151436209
RA_ORD000122682,ORD000122682,R_DS004_081,SH00005641,2026-07-08 18:23:04.779702267
RA_ORD000122654,ORD000122654,R_DS004_141,SH00005687,2026-07-08 18:23:37.812272734
RA_ORD000122678,ORD000122678,R_DS004_078,SH00005639,2026-07-08 18:24:12.292325184
RA_ORD000122655,ORD000122655,R_DS004_039,SH00005605,2026-07-08 18:25:00.699724375
RA_ORD000122662,ORD000122662,R_DS004_021,SH00005590,2026-07-08 18:25:31.178908642
RA_ORD000122665,ORD000122665,R_DS004_135,SH00005682,2026-07-08 18:25:44.467585343
RA_ORD000122646,ORD000122646,R_DS004_042,SH00005608,2026-07-08 18:26:18.880155073
RA_ORD000122703,ORD000122703,R_DS004_069,SH00005631,2026-07-08 18:26:52.187880854
RA_ORD000122651,ORD000122651,R_DS004_096,SH00005651,2026-07-08 18:27:14.952242559
RA_ORD000122661,ORD000122661,R_DS004_111,SH00005662,2026-07-08 18:27:40.310335762
RA_ORD000122699,ORD000122699,R_DS004_090,SH00005648,2026-07-08 18:27:56.549054772
RA_ORD000122685,ORD000122685,R_DS004_051,SH00005616,2026-07-08 18:27:57.442699167
RA_ORD000122669,ORD000122669,R_DS004_054,SH00005618,2026-07-08 18:27:59.288351262
RA_ORD000122641,ORD000122641,R_DS004_117,SH00005666,2026-07-08 18:28:02.639039240
RA_ORD000122675,ORD000122675,R_DS004_132,SH00005679,2026-07-08 18:28:13.000000000
RA_ORD000122714,ORD000122714,R_DS004_033,SH00005600,2026-07-08 18:29:06.953617772
RA_ORD000122702,ORD000122702,R_DS004_126,SH00005674,2026-07-08 18:29:10.888416295
RA_ORD000122688,ORD000122688,R_DS004_012,SH00005584,2026-07-08 18:29:35.813282727
RA_ORD000122671,ORD000122671,R_DS004_105,SH00005657,2026-07-08 18:29:40.063414577
RA_ORD000122755,ORD000122755,R_DS004_102,SH00005655,2026-07-08 18:30:18.000000000
RA_ORD000122780,ORD000122780,R_DS004_114,SH00005664,2026-07-08 18:31:06.000000000
RA_ORD000122815,ORD000122815,R_DS004_027,SH00005595,2026-07-08 18:31:18.000000000
RA_ORD000122726,ORD000122726,R_DS004_060,SH00005623,2026-07-08 18:31:30.000000000
RA_ORD000122793,ORD000122793,R_DS004_120,SH00005669,2026-07-08 18:31:33.000000000
RA_ORD000122779,ORD000122779,R_DS004_147,SH00005690,2026-07-08 18:31:45.000000000
RA_ORD000122783,ORD000122783,R_DS004_153,SH00005694,2026-07-08 18:31:57.000000000
RA_ORD000122770,ORD000122770,R_DS004_084,SH00005644,2026-07-08 18:32:34.000000000
RA_ORD000122746,ORD000122746,R_DS004_159,SH00005698,2026-07-08 18:33:31.223570623
RA_ORD000122774,ORD000122774,R_DS004_141,SH00005687,2026-07-08 18:33:56.065651875
RA_ORD000122773,ORD000122773,R_DS004_123,SH00005671,2026-07-08 18:34:47.752287103
RA_ORD000122814,ORD000122814,R_DS004_057,SH00005621,2026-07-08 18:35:18.000000000
RA_ORD000122775,ORD000122775,R_DS004_069,SH00005631,2026-07-08 18:35:26.000000000
RA_ORD000122776,ORD000122776,R_DS004_036,SH00005603,2026-07-08 18:36:50.000000000
RA_ORD000122721,ORD000122721,R_DS004_030,SH00005598,2026-07-08 18:37:46.000000000
RA_ORD000122778,ORD000122778,R_DS004_033,SH00005600,2026-07-08 18:38:03.000000000
RA_ORD000122771,ORD000122771,R_DS004_039,SH00005605,2026-07-08 18:38:05.000000000
RA_ORD000122813,ORD000122813,R_DS004_042,SH00005608,2026-07-08 18:38:10.000000000
RA_ORD000122731,ORD000122731,R_DS004_012,SH00005584,2026-07-08 18:39:13.000000000
RA_ORD000122809,ORD000122809,R_DS004_054,SH00005618,2026-07-08 18:39:28.000000000
RA_ORD000122763,ORD000122763,R_DS004_078,SH00005639,2026-07-08 18:39:31.000000000
RA_ORD000122722,ORD000122722,R_DS004_081,SH00005641,2026-07-08 18:39:34.000000000
RA_ORD000122760,ORD000122760,R_DS004_090,SH00005648,2026-07-08 18:39:41.000000000
RA_ORD000122732,ORD000122732,R_DS004_096,SH00005651,2026-07-08 18:39:56.000000000
RA_ORD000122789,ORD000122789,R_DS004_048,SH00005613,2026-07-08 18:40:13.000000000
RA_ORD000122749,ORD000122749,R_DS004_006,SH00005580,2026-07-08 18:40:39.000000000
RA_ORD000122799,ORD000122799,R_DS004_138,SH00005684,2026-07-08 18:40:56.000000000
RA_ORD000122757,ORD000122757,R_DS004_144,SH00005688,2026-07-08 18:41:00.000000000
RA_ORD000122787,ORD000122787,R_DS004_135,SH00005682,2026-07-08 18:41:30.000000000
RA_ORD000122724,ORD000122724,R_DS004_102,SH00005655,2026-07-08 18:42:44.280094340
RA_ORD000122725,ORD000122725,R_DS004_060,SH00005623,2026-07-08 18:42:56.506974179
RA_ORD000122808,ORD000122808,R_DS004_051,SH00005616,2026-07-08 18:43:13.685093547
RA_ORD000122818,ORD000122818,R_DS004_021,SH00005590,2026-07-08 18:43:21.251772498
RA_ORD000122791,ORD000122791,R_DS004_126,SH00005674,2026-07-08 18:43:28.027130781
RA_ORD000122735,ORD000122735,R_DS004_117,SH00005666,2026-07-08 18:43:39.237290814
RA_ORD000122754,ORD000122754,R_DS004_132,SH00005679,2026-07-08 18:44:00.652682433
RA_ORD000122777,ORD000122777,R_DS004_111,SH00005662,2026-07-08 18:44:08.815007202
RA_ORD000122751,ORD000122751,R_DS004_027,SH00005595,2026-07-08 18:45:11.000000000
RA_ORD000122742,ORD000122742,R_DS004_042,SH00005608,2026-07-08 18:45:21.000000000
RA_ORD000122816,ORD000122816,R_DS004_141,SH00005687,2026-07-08 18:45:40.000000000
RA_ORD000122794,ORD000122794,R_DS004_153,SH00005694,2026-07-08 18:46:06.000000000
RA_ORD000122734,ORD000122734,R_DS004_105,SH00005657,2026-07-08 18:46:21.000000000
RA_ORD000122737,ORD000122737,R_DS004_120,SH00005669,2026-07-08 18:47:09.979619933
RA_ORD000122767,ORD000122767,R_DS004_123,SH00005671,2026-07-08 18:47:17.230313586
RA_ORD000122792,ORD000122792,R_DS004_054,SH00005618,2026-07-08 18:47:26.172705327
RA_ORD000122741,ORD000122741,R_DS004_033,SH00005600,2026-07-08 18:49:27.803770527
RA_ORD000122744,ORD000122744,R_DS004_057,SH00005621,2026-07-08 18:49:29.705370735
RA_ORD000122764,ORD000122764,R_DS004_147,SH00005690,2026-07-08 18:49:45.743174989
RA_ORD000122738,ORD000122738,R_DS004_144,SH00005688,2026-07-08 18:49:57.341945974
RA_ORD000122769,ORD000122769,R_DS004_060,SH00005623,2026-07-08 18:50:08.668480964
RA_ORD000122752,ORD000122752,R_DS004_030,SH00005598,2026-07-08 18:50:53.476825644
RA_ORD000122800,ORD000122800,R_DS004_048,SH00005613,2026-07-08 18:51:11.646750451
RA_ORD000122756,ORD000122756,R_DS004_036,SH00005603,2026-07-08 18:51:29.536348161
RA_ORD000122728,ORD000122728,R_DS004_114,SH00005664,2026-07-08 18:51:34.576896732
RA_ORD000122765,ORD000122765,R_DS004_135,SH00005682,2026-07-08 18:52:04.139212626
RA_ORD000122743,ORD000122743,R_DS004_012,SH00005584,2026-07-08 18:52:20.090458680
RA_ORD000122730,ORD000122730,R_DS004_084,SH00005644,2026-07-08 18:53:16.534870004
RA_ORD000122811,ORD000122811,R_DS004_078,SH00005639,2026-07-08 18:53:18.881968327
RA_ORD000122805,ORD000122805,R_DS004_081,SH00005641,2026-07-08 18:53:37.521131298
RA_ORD000122766,ORD000122766,R_DS004_102,SH00005655,2026-07-08 18:53:54.918572987
RA_ORD000122810,ORD000122810,R_DS004_120,SH00005669,2026-07-08 18:54:03.209654671
RA_ORD000122786,ORD000122786,R_DS004_021,SH00005590,2026-07-08 18:54:23.325171346
RA_ORD000122753,ORD000122753,R_DS004_051,SH00005616,2026-07-08 18:54:30.897854827
RA_ORD000122748,ORD000122748,R_DS004_132,SH00005679,2026-07-08 18:54:52.393051255
RA_ORD000122803,ORD000122803,R_DS004_039,SH00005605,2026-07-08 18:55:05.667791763
RA_ORD000122727,ORD000122727,R_DS004_090,SH00005648,2026-07-08 18:55:50.158361724
RA_ORD000122795,ORD000122795,R_DS004_159,SH00005698,2026-07-08 18:56:15.440706694
RA_ORD000122729,ORD000122729,R_DS004_096,SH00005651,2026-07-08 18:56:53.456976978
RA_ORD000122819,ORD000122819,R_DS004_138,SH00005684,2026-07-08 18:57:24.999744249
RA_ORD000122782,ORD000122782,R_DS004_153,SH00005694,2026-07-08 18:57:25.129319840
RA_ORD000122739,ORD000122739,R_DS004_078,SH00005639,2026-07-08 18:58:10.026704747
RA_ORD000122762,ORD000122762,R_DS004_069,SH00005631,2026-07-08 18:58:17.424719023
RA_ORD000122772,ORD000122772,R_DS004_048,SH00005613,2026-07-08 18:58:43.348992707
RA_ORD000122807,ORD000122807,R_DS004_006,SH00005580,2026-07-08 18:58:59.859381552
RA_ORD000122784,ORD000122784,R_DS004_117,SH00005666,2026-07-08 18:59:08.493777335
RA_ORD000122723,ORD000122723,R_DS004_057,SH00005621,2026-07-08 18:59:28.102868100
RA_ORD000122747,ORD000122747,R_DS004_054,SH00005618,2026-07-08 18:59:50.600575221
RA_ORD000122736,ORD000122736,R_DS004_039,SH00005605,2026-07-08 19:00:10.341563046
RA_ORD000122761,ORD000122761,R_DS004_084,SH00005644,2026-07-08 19:00:33.627815273
RA_ORD000122790,ORD000122790,R_DS004_105,SH00005657,2026-07-08 19:00:41.083121911
RA_ORD000122796,ORD000122796,R_DS004_144,SH00005688,2026-07-08 19:00:46.767095032
RA_ORD000122801,ORD000122801,R_DS004_036,SH00005603,2026-07-08 19:01:04.754073906
RA_ORD000122733,ORD000122733,R_DS004_141,SH00005687,2026-07-08 19:01:19.746708807
RA_ORD000122804,ORD000122804,R_DS004_126,SH00005674,2026-07-08 19:01:38.911795471
RA_ORD000122802,ORD000122802,R_DS004_123,SH00005671,2026-07-08 19:01:49.376402680
RA_ORD000122817,ORD000122817,R_DS004_012,SH00005584,2026-07-08 19:02:24.975519653
RA_ORD000122812,ORD000122812,R_DS004_111,SH00005662,2026-07-08 19:02:51.464960564
RA_ORD000122798,ORD000122798,R_DS004_060,SH00005623,2026-07-08 19:02:59.743606128
RA_ORD000122759,ORD000122759,R_DS004_027,SH00005595,2026-07-08 19:03:03.764305709
RA_ORD000122768,ORD000122768,R_DS004_135,SH00005682,2026-07-08 19:03:12.538015040
RA_ORD000122740,ORD000122740,R_DS004_147,SH00005690,2026-07-08 19:03:39.252734906
RA_ORD000122806,ORD000122806,R_DS004_090,SH00005648,2026-07-08 19:03:42.077823089
RA_ORD000122745,ORD000122745,R_DS004_033,SH00005600,2026-07-08 19:04:01.864568491
RA_ORD000122750,ORD000122750,R_DS004_102,SH00005655,2026-07-08 19:04:09.120958268
RA_ORD000122785,ORD000122785,R_DS004_051,SH00005616,2026-07-08 19:04:09.389276088
RA_ORD000122781,ORD000122781,R_DS004_042,SH00005608,2026-07-08 19:04:29.618343586
RA_ORD000122788,ORD000122788,R_DS004_021,SH00005590,2026-07-08 19:05:02.273052457
RA_ORD000122758,ORD000122758,R_DS004_117,SH00005666,2026-07-08 19:05:18.312413084
RA_ORD000122797,ORD000122797,R_DS004_120,SH00005669,2026-07-08 19:06:11.926231599
RA_ORD000122931,ORD000122931,R_DS004_114,SH00005664,2026-07-08 19:06:58.562578852
RA_ORD000122916,ORD000122916,R_DS004_132,SH00005679,2026-07-08 19:07:02.348271235
RA_ORD000122907,ORD000122907,R_DS004_069,SH00005631,2026-07-08 19:07:10.691287281
RA_ORD000122871,ORD000122871,R_DS004_030,SH00005598,2026-07-08 19:07:26.503119980
RA_ORD000122929,ORD000122929,R_DS004_138,SH00005684,2026-07-08 19:08:13.268168984
RA_ORD000122862,ORD000122862,R_DS004_126,SH00005674,2026-07-08 19:08:15.711678563
RA_ORD000122860,ORD000122860,R_DS004_153,SH00005694,2026-07-08 19:10:01.518216414
RA_ORD000122842,ORD000122842,R_DS004_048,SH00005613,2026-07-08 19:10:46.007750994
RA_ORD000122888,ORD000122888,R_DS004_159,SH00005698,2026-07-08 19:10:50.903359710
RA_ORD000122822,ORD000122822,R_DS004_078,SH00005639,2026-07-08 19:11:38.343177359
RA_ORD000122897,ORD000122897,R_DS004_012,SH00005584,2026-07-08 19:11:42.614608432
RA_ORD000122865,ORD000122865,R_DS004_141,SH00005687,2026-07-08 19:12:23.025404911
RA_ORD000122827,ORD000122827,R_DS004_084,SH00005644,2026-07-08 19:12:23.418253521
RA_ORD000122867,ORD000122867,R_DS004_054,SH00005618,2026-07-08 19:12:57.192035079
RA_ORD000122904,ORD000122904,R_DS004_081,SH00005641,2026-07-08 19:13:06.317093252
RA_ORD000122874,ORD000122874,R_DS004_102,SH00005655,2026-07-08 19:13:20.763584376
RA_ORD000122861,ORD000122861,R_DS004_144,SH00005688,2026-07-08 19:13:30.268328354
RA_ORD000122882,ORD000122882,R_DS004_111,SH00005662,2026-07-08 19:14:05.140784249
RA_ORD000122925,ORD000122925,R_DS004_135,SH00005682,2026-07-08 19:14:06.009966598
RA_ORD000122903,ORD000122903,R_DS004_006,SH00005580,2026-07-08 19:14:31.775873453
RA_ORD000122918,ORD000122918,R_DS004_096,SH00005651,2026-07-08 19:15:15.081690099
RA_ORD000122866,ORD000122866,R_DS004_105,SH00005657,2026-07-08 19:15:24.194142580
RA_ORD000122829,ORD000122829,R_DS004_027,SH00005595,2026-07-08 19:15:30.635043935
RA_ORD000122913,ORD000122913,R_DS004_042,SH00005608,2026-07-08 19:15:49.463124319
RA_ORD000122922,ORD000122922,R_DS004_036,SH00005603,2026-07-08 19:16:07.367261254
RA_ORD000122845,ORD000122845,R_DS004_039,SH00005605,2026-07-08 19:16:23.240547236
RA_ORD000122905,ORD000122905,R_DS004_078,SH00005639,2026-07-08 19:16:38.132200387
RA_ORD000122926,ORD000122926,R_DS004_051,SH00005616,2026-07-08 19:16:52.837385511
RA_ORD000122898,ORD000122898,R_DS004_060,SH00005623,2026-07-08 19:17:01.447564627
RA_ORD000122879,ORD000122879,R_DS004_147,SH00005690,2026-07-08 19:18:06.936662887
RA_ORD000122912,ORD000122912,R_DS004_120,SH00005669,2026-07-08 19:18:24.788060611
RA_ORD000122844,ORD000122844,R_DS004_057,SH00005621,2026-07-08 19:18:28.563938892
RA_ORD000122854,ORD000122854,R_DS004_021,SH00005590,2026-07-08 19:19:03.829586065
RA_ORD000122855,ORD000122855,R_DS004_054,SH00005618,2026-07-08 19:21:35.874962921
RA_ORD000122863,ORD000122863,R_DS004_033,SH00005600,2026-07-08 19:21:45.406131403
RA_ORD000122890,ORD000122890,R_DS004_132,SH00005679,2026-07-08 19:22:18.161429349
RA_ORD000122876,ORD000122876,R_DS004_123,SH00005671,2026-07-08 19:22:58.717647175
RA_ORD000122908,ORD000122908,R_DS004_102,SH00005655,2026-07-08 19:23:17.730116735
RA_ORD000122911,ORD000122911,R_DS004_012,SH00005584,2026-07-08 19:23:22.460124811
RA_ORD000122869,ORD000122869,R_DS004_030,SH00005598,2026-07-08 19:24:04.323937544
RA_ORD000122923,ORD000122923,R_DS004_069,SH00005631,2026-07-08 19:24:07.724921196
RA_ORD000122891,ORD000122891,R_DS004_036,SH00005603,2026-07-08 19:24:11.745419087
RA_ORD000122906,ORD000122906,R_DS004_090,SH00005648,2026-07-08 19:25:09.726902424
RA_ORD000122851,ORD000122851,R_DS004_078,SH00005639,2026-07-08 19:25:15.232549938
RA_ORD000122859,ORD000122859,R_DS004_048,SH00005613,2026-07-08 19:25:35.237514858
RA_ORD000122880,ORD000122880,R_DS004_042,SH00005608,2026-07-08 19:25:42.164480876
RA_ORD000122858,ORD000122858,R_DS004_060,SH00005623,2026-07-08 19:26:15.923004363
RA_ORD000122900,ORD000122900,R_DS004_084,SH00005644,2026-07-08 19:26:19.303539949
RA_ORD000122846,ORD000122846,R_DS004_135,SH00005682,2026-07-08 19:27:25.817730591
RA_ORD000122917,ORD000122917,R_DS004_114,SH00005664,2026-07-08 19:27:32.045347465
RA_ORD000122932,ORD000122932,R_DS004_051,SH00005616,2026-07-08 19:27:45.075259571
RA_ORD000122887,ORD000122887,R_DS004_111,SH00005662,2026-07-08 19:27:55.792754950
RA_ORD000122933,ORD000122933,R_DS004_105,SH00005657,2026-07-08 19:28:01.740061513
RA_ORD000122850,ORD000122850,R_DS004_096,SH00005651,2026-07-08 19:28:04.417795279
RA_ORD000122877,ORD000122877,R_DS004_141,SH00005687,2026-07-08 19:28:18.032124909
RA_ORD000122894,ORD000122894,R_DS004_081,SH00005641,2026-07-08 19:28:18.698868570
RA_ORD000122881,ORD000122881,R_DS004_117,SH00005666,2026-07-08 19:28:31.260354379
RA_ORD000122896,ORD000122896,R_DS004_027,SH00005595,2026-07-08 19:29:02.237885724
RA_ORD000122868,ORD000122868,R_DS004_057,SH00005621,2026-07-08 19:29:02.716289232
RA_ORD000122892,ORD000122892,R_DS004_126,SH00005674,2026-07-08 19:29:04.377355665
RA_ORD000122889,ORD000122889,R_DS004_138,SH00005684,2026-07-08 19:29:10.464702570
RA_ORD000122927,ORD000122927,R_DS004_144,SH00005688,2026-07-08 19:29:19.945496482
RA_ORD000122831,ORD000122831,R_DS004_006,SH00005580,2026-07-08 19:29:56.430768036
RA_ORD000122843,ORD000122843,R_DS004_153,SH00005694,2026-07-08 19:30:44.330231095
RA_ORD000122849,ORD000122849,R_DS004_159,SH00005698,2026-07-08 19:30:47.486218139
RA_ORD000122856,ORD000122856,R_DS004_123,SH00005671,2026-07-08 19:30:56.219295409
RA_ORD000122835,ORD000122835,R_DS004_147,SH00005690,2026-07-08 19:31:37.877694988
RA_ORD000122857,ORD000122857,R_DS004_090,SH00005648,2026-07-08 19:31:52.193574740
RA_ORD000122820,ORD000122820,R_DS004_039,SH00005605,2026-07-08 19:31:55.485940632
RA_ORD000122910,ORD000122910,R_DS004_114,SH00005664,2026-07-08 19:31:57.971219708
RA_ORD000122870,ORD000122870,R_DS004_042,SH00005608,2026-07-08 19:32:03.287096935
RA_ORD000122895,ORD000122895,R_DS004_033,SH00005600,2026-07-08 19:33:35.938511524
RA_ORD000122914,ORD000122914,R_DS004_048,SH00005613,2026-07-08 19:33:43.802013306
RA_ORD000122924,ORD000122924,R_DS004_054,SH00005618,2026-07-08 19:34:02.894750890
RA_ORD000122885,ORD000122885,R_DS004_084,SH00005644,2026-07-08 19:34:49.639327363
RA_ORD000122934,ORD000122934,R_DS004_021,SH00005590,2026-07-08 19:34:52.609089579
RA_ORD000122828,ORD000122828,R_DS004_051,SH00005616,2026-07-08 19:34:57.280428386
RA_ORD000122872,ORD000122872,R_DS004_141,SH00005687,2026-07-08 19:35:06.840429369
RA_ORD000122824,ORD000122824,R_DS004_096,SH00005651,2026-07-08 19:35:06.974361556
RA_ORD000122875,ORD000122875,R_DS004_102,SH00005655,2026-07-08 19:35:53.162754169
RA_ORD000122909,ORD000122909,R_DS004_120,SH00005669,2026-07-08 19:36:11.766185036
RA_ORD000122826,ORD000122826,R_DS004_030,SH00005598,2026-07-08 19:36:44.060421283
RA_ORD000122921,ORD000122921,R_DS004_036,SH00005603,2026-07-08 19:37:57.891737306
RA_ORD000122841,ORD000122841,R_DS004_069,SH00005631,2026-07-08 19:38:10.632341259
RA_ORD000122847,ORD000122847,R_DS004_081,SH00005641,2026-07-08 19:38:15.629850922
RA_ORD000122839,ORD000122839,R_DS004_039,SH00005605,2026-07-08 19:38:20.302579256
RA_ORD000122915,ORD000122915,R_DS004_021,SH00005590,2026-07-08 19:38:22.286802836
RA_ORD000122825,ORD000122825,R_DS004_012,SH00005584,2026-07-08 19:38:45.252016655
RA_ORD000122883,ORD000122883,R_DS004_132,SH00005679,2026-07-08 19:38:57.323822696
RA_ORD000122901,ORD000122901,R_DS004_126,SH00005674,2026-07-08 19:39:08.104723803
RA_ORD000122853,ORD000122853,R_DS004_057,SH00005621,2026-07-08 19:39:23.087253463
RA_ORD000122919,ORD000122919,R_DS004_111,SH00005662,2026-07-08 19:39:38.478902350
RA_ORD000122836,ORD000122836,R_DS004_135,SH00005682,2026-07-08 19:39:46.364873844
RA_ORD000122833,ORD000122833,R_DS004_153,SH00005694,2026-07-08 19:40:00.590777745
RA_ORD000122830,ORD000122830,R_DS004_048,SH00005613,2026-07-08 19:40:00.645267690
RA_ORD000122920,ORD000122920,R_DS004_105,SH00005657,2026-07-08 19:41:17.908026277
RA_ORD000122837,ORD000122837,R_DS004_060,SH00005623,2026-07-08 19:42:08.436474601
RA_ORD000122884,ORD000122884,R_DS004_027,SH00005595,2026-07-08 19:42:27.392597610
RA_ORD000122928,ORD000122928,R_DS004_042,SH00005608,2026-07-08 19:42:36.882624352
RA_ORD000122852,ORD000122852,R_DS004_159,SH00005698,2026-07-08 19:42:50.239076188
RA_ORD000122873,ORD000122873,R_DS004_006,SH00005580,2026-07-08 19:43:12.025312443
RA_ORD000122886,ORD000122886,R_DS004_114,SH00005664,2026-07-08 19:44:11.646160060
RA_ORD000122823,ORD000122823,R_DS004_030,SH00005598,2026-07-08 19:44:36.347686337
RA_ORD000122893,ORD000122893,R_DS004_102,SH00005655,2026-07-08 19:44:48.520237584
RA_ORD000122899,ORD000122899,R_DS004_138,SH00005684,2026-07-08 19:44:55.553205153
RA_ORD000122834,ORD000122834,R_DS004_078,SH00005639,2026-07-08 19:45:41.090295873
RA_ORD000122838,ORD000122838,R_DS004_090,SH00005648,2026-07-08 19:46:15.855266035
RA_ORD000122840,ORD000122840,R_DS004_084,SH00005644,2026-07-08 19:47:27.362769806
RA_ORD000122930,ORD000122930,R_DS004_033,SH00005600,2026-07-08 19:47:44.845438925
RA_ORD000122864,ORD000122864,R_DS004_021,SH00005590,2026-07-08 19:48:26.941072605
RA_ORD000122821,ORD000122821,R_DS004_147,SH00005690,2026-07-08 19:48:41.881929381
RA_ORD000122848,ORD000122848,R_DS004_117,SH00005666,2026-07-08 19:48:49.938730854
RA_ORD000122878,ORD000122878,R_DS004_096,SH00005651,2026-07-08 19:49:16.337102224
RA_ORD000122902,ORD000122902,R_DS004_144,SH00005688,2026-07-08 19:49:25.731239150
