Order_ID,Store_Date_Interval_ID,Store_ID,Order_Date,Interval_ID,Order_Created_Time,Delivery_Distance_KM,Promotion_ID,Total_Units,Distinct_SKU_Lines,Order_Value_INR
ORD000120406,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:37:49,1.43,,2,1,233.48
ORD000120407,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:53:04,1.95,,8,6,1883.93
ORD000120408,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:57:50,2.48,,7,4,1253.15
ORD000120409,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:45:05,0.36,,4,3,879.41
ORD000120410,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:54:02,2.77,,5,4,956.1
ORD000120411,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:56:12,1.66,,5,3,1499.24
ORD000120412,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:35:41,2.11,,4,3,746.66
ORD000120413,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:46:46,2.27,,3,3,723.92
ORD000120414,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:48:15,2.04,,5,3,1539.51
ORD000120415,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:36:13,1.97,,6,4,959.25
ORD000120416,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:46:01,1.46,,7,5,627.08
ORD000120417,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:56:29,0.84,,4,3,1099.91
ORD000120418,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:55:51,1.67,,4,3,1449.48
ORD000120419,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:52:44,1.54,,4,3,813.13
ORD000120420,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:57:55,2.08,,8,5,1335.71
ORD000120421,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:50:52,0.77,,4,3,1104.93
ORD000120422,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:58:06,1.1,,5,3,1137.93
ORD000120423,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:35:14,2.11,,3,2,326.45
ORD000120424,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:57:55,1.95,,3,2,719.88
ORD000120425,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:45:31,2.23,,5,4,945.99
ORD000120426,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:32:35,1.65,,7,5,1743.35
ORD000120427,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:42:13,2.37,,3,2,455.58
ORD000120428,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:51:05,1.48,,5,3,720.01
ORD000120429,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:34:11,1.75,,4,3,1152.11
ORD000120430,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:46:48,1.64,,5,3,802.03
ORD000120431,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:54:59,1.73,,4,3,1001.88
ORD000120432,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:38:35,2.26,,7,6,1551.9
ORD000120433,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:47:08,1.7,,5,4,1268.82
ORD000120434,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:30:16,2.44,,6,5,1527.68
ORD000120435,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:39:03,1.63,,4,2,223.04
ORD000120436,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:42:17,1.32,,6,4,1282.27
ORD000120437,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:56:50,1.99,,4,3,1936.0
ORD000120438,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:38:47,0.72,,5,4,2075.13
ORD000120439,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:36:07,1.37,,6,5,1468.98
ORD000120440,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:45:35,2.6,,4,3,977.63
ORD000120441,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:57:45,0.52,,3,2,1037.25
ORD000120442,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:54:41,1.88,,5,4,788.07
ORD000120443,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:31:15,2.29,,5,3,1919.28
ORD000120444,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:39:36,1.95,,4,3,496.24
ORD000120445,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:35:13,1.25,,4,3,570.2
ORD000120446,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:34:25,1.5,,7,5,1635.58
ORD000120447,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:46:50,1.9,,5,4,1518.4
ORD000120448,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:54:24,1.76,,4,2,359.28
ORD000120449,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:46:01,0.67,,5,4,624.35
ORD000120450,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:45:21,2.73,,3,2,312.98
ORD000120451,DS004_20260707_I38,DS004,2026-07-07,38,2026-07-07 18:46:32,1.48,,6,4,1118.85
ORD000120452,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:05:26,1.92,,3,3,607.67
ORD000120453,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:23:51,1.65,,8,5,1564.11
ORD000120454,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:28:37,1.92,,6,5,1016.34
ORD000120455,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:29:30,0.51,,4,3,1337.17
ORD000120456,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:13:54,1.62,,3,2,1141.12
ORD000120457,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:22:22,2.28,,2,2,703.09
ORD000120458,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:11:27,0.9,,5,3,607.07
ORD000120459,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:10:03,2.25,,6,4,1243.34
ORD000120460,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:25:47,1.35,,4,3,892.35
ORD000120461,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:20:01,2.98,,3,2,494.39
ORD000120462,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:24:41,0.86,,4,3,864.64
ORD000120463,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:10:53,2.45,,1,1,85.7
ORD000120464,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:07:48,1.4,,4,4,686.23
ORD000120465,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:06:05,1.9,,10,8,1782.97
ORD000120466,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:13:32,0.89,,6,4,855.16
ORD000120467,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:18:16,1.15,,5,4,885.13
ORD000120468,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:22:46,2.56,,2,1,892.06
ORD000120469,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:12:50,1.75,,2,2,281.03
ORD000120470,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:29:24,1.76,,8,5,1538.63
ORD000120471,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:12:27,2.0,,6,5,1600.3
ORD000120472,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:21:27,1.89,,6,4,1661.39
ORD000120473,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:09:37,2.73,,4,3,1071.31
ORD000120474,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:26:13,1.78,,6,4,2047.08
ORD000120475,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:15:15,2.45,,8,6,2025.05
ORD000120476,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:21:34,1.22,,5,4,961.38
ORD000120477,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:02:03,2.24,,4,3,1092.12
ORD000120478,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:19:21,1.97,,6,5,925.25
ORD000120479,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:10:39,2.69,,7,5,1765.11
ORD000120480,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:06:56,2.14,,6,4,1143.87
ORD000120481,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:26:47,1.73,,4,3,577.34
ORD000120482,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:12:19,1.28,,6,4,2016.26
ORD000120483,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:07:31,0.81,,4,3,578.6
ORD000120484,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:11:14,2.0,,6,5,1791.78
ORD000120485,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:16:26,1.96,,6,5,1162.7
ORD000120486,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:22:02,1.71,,6,5,2312.55
ORD000120487,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:03:04,2.14,,4,3,1285.09
ORD000120488,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:24:13,1.08,,1,1,226.06
ORD000120489,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:28:00,1.85,,4,3,703.37
ORD000120490,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:22:53,1.7,,3,2,1116.64
ORD000120491,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:17:31,1.36,,7,6,918.7
ORD000120492,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:15:23,0.87,,2,1,1026.16
ORD000120493,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:07:19,0.83,,6,4,1911.32
ORD000120494,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:19:17,1.17,,6,5,1605.38
ORD000120495,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:14:20,1.76,,5,4,829.66
ORD000120496,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:13:20,1.75,,7,6,1701.93
ORD000120497,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:08:56,1.45,,5,4,840.0
ORD000120498,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:11:29,1.17,,5,3,1223.38
ORD000120499,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:25:11,1.55,,11,7,3525.86
ORD000120500,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:19:58,1.8,,6,4,1342.73
ORD000120501,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:23:36,2.45,,11,10,2959.5
ORD000120502,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:00:23,1.72,,6,4,1103.2
ORD000120503,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:20:23,1.46,,5,4,1652.34
ORD000120504,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:01:08,0.37,,5,3,1687.22
ORD000120505,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:18:52,2.05,,5,4,877.79
ORD000120506,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:00:24,1.96,,7,6,1280.14
ORD000120507,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:24:16,2.08,,5,4,789.51
ORD000120508,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:05:27,0.97,,8,7,1411.52
ORD000120509,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:06:27,2.97,,6,5,2343.71
ORD000120510,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:22:09,2.48,,6,5,1943.04
ORD000120511,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:12:20,1.02,,2,2,278.97
ORD000120512,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:20:59,1.95,,4,3,850.32
ORD000120513,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:03:37,1.24,,5,4,968.45
ORD000120514,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:15:14,2.59,,8,5,3009.81
ORD000120515,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:29:44,1.85,,4,3,1027.68
ORD000120516,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:09:52,1.22,,5,3,1421.82
ORD000120517,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:10:47,2.64,,3,2,410.28
ORD000120518,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:09:45,2.05,,5,3,576.79
ORD000120519,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:06:53,2.58,,5,4,896.4
ORD000120520,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:12:08,1.39,,5,4,1088.36
ORD000120521,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:13:22,0.33,,2,2,807.86
ORD000120522,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:04:05,2.37,,5,4,1271.94
ORD000120523,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:27:14,0.99,,8,5,1822.73
ORD000120524,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:14:10,2.12,,3,2,1287.97
ORD000120525,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:03:30,1.29,,3,2,205.49
ORD000120526,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:16:10,2.03,,7,6,1073.38
ORD000120527,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:00:46,1.24,,6,5,734.3
ORD000120528,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:21:47,2.06,,5,3,718.43
ORD000120529,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:24:57,2.01,,4,2,1129.96
ORD000120530,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:28:49,1.91,,7,6,1430.5
ORD000120531,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:06:00,1.46,,10,9,2459.09
ORD000120532,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:27:33,1.71,,8,6,1613.19
ORD000120533,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:03:00,0.97,,5,3,1285.0
ORD000120534,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:22:34,1.47,,5,4,1203.64
ORD000120535,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:26:46,2.14,,7,5,1791.42
ORD000120536,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:05:57,1.48,,6,5,1814.84
ORD000120537,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:03:50,2.59,,6,5,1420.9
ORD000120538,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:29:13,1.04,,8,5,1449.99
ORD000120539,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:08:31,1.59,,5,4,500.26
ORD000120540,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:28:30,2.58,,5,4,1859.88
ORD000120541,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:21:54,2.9,,5,4,1741.18
ORD000120542,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:23:04,2.72,,5,4,1704.67
ORD000120543,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:01:06,1.18,,7,6,1516.08
ORD000120544,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:02:41,1.28,,4,4,1067.62
ORD000120545,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:01:22,1.83,,4,4,601.66
ORD000120546,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:10:26,1.22,,4,3,1135.25
ORD000120547,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:08:10,0.42,,6,5,1056.4
ORD000120548,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:12:32,1.77,,8,7,1821.29
ORD000120549,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:26:07,1.58,,5,3,1053.72
ORD000120550,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:04:31,0.53,,4,3,767.55
ORD000120551,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:26:24,2.02,,4,3,885.1
ORD000120552,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:24:57,2.77,,2,2,444.09
ORD000120553,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:02:32,1.04,,7,5,2066.33
ORD000120554,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:13:27,2.32,,7,5,1652.36
ORD000120555,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:15:24,0.45,,6,5,788.4
ORD000120556,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:03:36,0.38,,8,6,897.35
ORD000120557,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:22:22,0.78,,4,3,480.44
ORD000120558,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:24:26,2.33,,5,4,1175.1
ORD000120559,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:26:06,1.17,,5,3,734.45
ORD000120560,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:26:11,0.75,,6,5,1220.52
ORD000120561,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:15:12,2.87,,7,6,1290.51
ORD000120562,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:07:52,1.3,,6,4,1744.39
ORD000120563,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:14:12,2.17,,5,4,965.93
ORD000120564,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:21:13,0.84,,5,4,579.53
ORD000120565,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:17:01,1.76,,4,3,1012.86
ORD000120566,DS004_20260707_I39,DS004,2026-07-07,39,2026-07-07 19:28:05,1.82,,4,4,692.78
ORD000120567,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:44:21,1.56,,8,6,1743.77
ORD000120568,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:50:43,1.51,,8,5,944.68
ORD000120569,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:32:05,1.47,,3,2,595.91
ORD000120570,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:57:15,1.7,,2,1,544.28
ORD000120571,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:39:48,2.86,,1,1,112.56
ORD000120572,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:36:16,1.82,,6,4,1068.43
ORD000120573,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:42:45,1.91,,8,5,2268.31
ORD000120574,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:32:13,1.42,,7,6,1587.97
ORD000120575,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:36:27,1.05,,2,2,541.85
ORD000120576,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:35:24,2.89,,7,6,2356.73
ORD000120577,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:56:53,2.38,,7,5,1343.25
ORD000120578,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:37:46,2.99,,3,2,628.71
ORD000120579,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:51:28,2.09,,3,2,302.98
ORD000120580,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:30:18,2.09,,4,3,499.53
ORD000120581,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:37:38,1.72,,4,3,1228.53
ORD000120582,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:47:03,2.15,,5,4,567.97
ORD000120583,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:37:46,0.86,,7,4,1019.54
ORD000120584,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:34:43,1.23,,8,6,1890.29
ORD000120585,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:39:04,2.72,,4,2,261.16
ORD000120586,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:36:20,1.55,,6,4,976.58
ORD000120587,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:35:14,0.93,,3,2,239.98
ORD000120588,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:55:55,2.81,,5,4,905.19
ORD000120589,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:49:23,1.78,,1,1,602.72
ORD000120590,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:43:26,1.28,,2,2,355.32
ORD000120591,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:52:20,2.1,,6,4,1234.33
ORD000120592,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:51:45,1.7,,7,6,1696.25
ORD000120593,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:30:50,2.62,,4,3,1640.65
ORD000120594,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:42:22,1.87,,2,1,1026.16
ORD000120595,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:57:28,1.99,,5,3,867.67
ORD000120596,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:53:48,1.86,,4,3,1190.43
ORD000120597,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:57:56,2.74,,5,4,1035.45
ORD000120598,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:55:27,2.03,,11,9,2219.1
ORD000120599,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:43:53,2.38,,11,8,3469.63
ORD000120600,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:44:59,2.24,,1,1,32.73
ORD000120601,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:48:44,0.96,,11,9,2280.32
ORD000120602,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:58:37,2.32,,7,6,1569.47
ORD000120603,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:32:49,1.72,,3,2,481.65
ORD000120604,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:46:26,1.35,,3,3,539.96
ORD000120605,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:40:41,2.05,,10,7,2955.06
ORD000120606,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:57:29,1.42,,6,4,1980.71
ORD000120607,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:41:52,0.98,,6,4,1745.77
ORD000120608,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:46:04,1.19,,2,1,183.08
ORD000120609,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:49:50,2.46,,8,6,1758.57
ORD000120610,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:40:15,0.67,,2,2,522.37
ORD000120611,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:34:09,0.95,,5,4,1401.22
ORD000120612,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:35:53,2.24,,3,3,547.58
ORD000120613,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:42:08,2.14,,5,4,771.47
ORD000120614,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:49:34,1.88,,8,7,742.22
ORD000120615,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:55:32,1.9,,3,3,620.21
ORD000120616,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:56:53,1.89,,7,5,1296.4
ORD000120617,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:52:39,2.5,,2,1,458.0
ORD000120618,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:32:59,2.6,,1,1,152.51
ORD000120619,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:37:20,1.98,,6,5,1370.33
ORD000120620,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:49:55,1.97,,6,5,2118.42
ORD000120621,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:57:12,0.68,,2,2,366.95
ORD000120622,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:32:58,1.64,,5,3,408.07
ORD000120623,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:49:08,2.0,,3,2,367.63
ORD000120624,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:52:33,1.32,,3,3,505.6
ORD000120625,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:44:56,2.33,,5,3,906.32
ORD000120626,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:55:48,2.54,,4,3,900.48
ORD000120627,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:53:36,1.84,,7,6,1821.39
ORD000120628,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:55:42,2.8,,5,4,1008.09
ORD000120629,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:56:48,1.56,,5,3,1137.06
ORD000120630,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:56:31,1.97,,4,3,1051.06
ORD000120631,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:46:14,2.81,,3,2,296.26
ORD000120632,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:51:44,1.33,,7,4,984.81
ORD000120633,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:54:37,2.11,,5,3,941.23
ORD000120634,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:59:58,1.99,,4,3,387.74
ORD000120635,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:40:21,1.67,,4,4,816.83
ORD000120636,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:49:22,1.32,,4,2,711.74
ORD000120637,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:56:42,1.03,,8,6,2125.05
ORD000120638,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:30:25,2.48,,3,2,901.19
ORD000120639,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:34:43,2.19,,5,3,852.89
ORD000120640,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:36:16,1.75,,5,3,941.74
ORD000120641,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:54:46,1.8,,8,7,1209.55
ORD000120642,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:31:59,2.54,,5,4,1547.47
ORD000120643,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:36:35,1.93,,5,3,1242.12
ORD000120644,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:54:46,0.89,,8,6,2155.73
ORD000120645,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:45:55,1.01,,4,4,878.62
ORD000120646,DS004_20260707_I40,DS004,2026-07-07,40,2026-07-07 19:43:57,1.98,,6,5,1606.49
